block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
369,2017-02-01 20:03:36,he winks,winks,3,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.6357,5,s1,p2,p1,un,s2,1,4.0114,,,,0,
370,2017-02-01 20:08:15,he has a satchel,satchel,3,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6357,4,s1,s2,un,un,,1,10.8987,,,,0,
370,2017-02-01 20:08:15,the cold man looks,cold,8,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.625,5,p2,p1,s1,s2,s3,1,3.445,,,,0,
370,2017-02-01 20:08:15,The horse gallops in the farm,gallops,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,4,un,s1,s2,s3,,1,9.1162,,,,1,
370,2017-02-01 20:08:15,the man supervises at work,supervise,4,2,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,2,un,p3,,,,1,5.9787,,,,0,
370,2017-02-01 20:08:15,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.6464,4,un,s3,p1,s2,,0,19.5402,the rusty saw cuts,p1,mp,2,
370,2017-02-01 20:08:15,the boy peeks in the park,peek,3,3,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6357,2,p3,un,,,,1,9.1864,,,,1,
370,2017-02-01 20:08:15,The gift disappoints the woman,disappoint,5,1,verb_transitive,verb,HardSentence,NoNoise,0,0.6464,2,s2,p3,,,,1,7.9012,,,,0,
370,2017-02-01 20:08:15,The man dives in the water on his own,dive,4,6,verb_transitivePP,verb,HardSentence,NoNoise,0,0.6411,4,s1,s2,p2,p1,,1,18.3966,,,,2,
370,2017-02-01 20:08:15,The adult kneels on the floor,kneel,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,4,p1,s1,s2,p3,,1,11.8974,,,,1,
370,2017-02-01 20:08:15,she removes the cobweb,cobweb,3,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6357,4,s2,s1,un,un,,1,7.0218,,,,0,
370,2017-02-01 20:08:15,the boy trips by himself,trips,4,4,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,3,s2,p1,s1,,,1,4.6299,,,,0,
370,2017-02-01 20:08:15,he plays with the camcorder,camcorder,3,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6357,4,s2,un,s1,p1,,1,7.9384,,,,0,
370,2017-02-01 20:08:15,The man forages in the forest,forage,4,4,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,3,un,s1,s3,,,1,5.6976,,,,0,
370,2017-02-01 20:08:15,the man supervises his colleague at work,supervise,4,2,verb_transitivePP,verb,HardSentence,NoNoise,0,0.6411,2,s2,p1,,,,1,5.9311,,,,0,
370,2017-02-01 20:08:15,the person hikes in the outdoors,hike,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,4,s2,p3,s1,p1,,1,4.4054,,,,0,
371,2017-02-01 20:13:45,The woman puts the food on the table,put,8,3,verb_ditransitive,verb,HardSentence,Noise5,0,0.625,4,s1,un,p2,p1,,1,3.9208,,,,0,
371,2017-02-01 20:13:45,The adult kneels on the floor,kneel,4,6,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6411,4,p3,p1,s2,s1,,0,17.6077,The adult deals on the floor,p1,mp,2,
371,2017-02-01 20:13:45,the boy trips by himself,trips,4,4,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6411,3,p2,s1,p1,,,1,3.0385,,,,0,
371,2017-02-01 20:13:45,the boy peeks in the park,peek,3,3,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6357,2,un,p2,,,,0,22.672,the boy sneaks in the park,p2,mp,2,
371,2017-02-01 20:13:45,the man supervises his colleague at work,supervise,4,2,verb_transitivePP,verb,HardSentence,Noise5,0,0.6411,2,s2,p1,,,,1,4.0564,,,,0,
371,2017-02-01 20:13:45,the lady looks in the garden,look,8,3,verb_intransitivePP,verb,HardSentence,Noise5,0,0.625,4,s2,s1,un,p1,,1,29.539,,,,2,
371,2017-02-01 20:13:45,The man forages in the forest,forage,4,4,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6411,3,s2,s1,s3,,,1,3.8989,,,,0,
371,2017-02-01 20:13:45,The boy pays with his family at the weekend,pay,8,5,verb_transitivePP,verb,HardSentence,Noise5,0,0.625,5,p2,p1,s1,s2,un,1,5.801,,,,0,
371,2017-02-01 20:13:45,The horse gallops in the farm,gallops,4,6,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6411,4,un,s3,s2,s1,,1,5.095,,,,0,
371,2017-02-01 20:13:45,the man supervises at work,supervise,4,2,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6411,2,un,p2,,,,1,3.8272,,,,0,
371,2017-02-01 20:13:45,The gift disappoints the woman,disappoint,5,1,verb_transitive,verb,HardSentence,Noise5,0,0.6464,2,s1,p2,,,,1,5.6196,,,,0,
371,2017-02-01 20:13:45,he needs a lightbulb,lightbulb,3,7,noun_transitive_end,noun,HardSentence,Noise5,0,0.6357,4,s2,s1,un,p1,,1,3.6607,,,,0,
371,2017-02-01 20:13:45,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,Noise5,0,0.6572,4,p1,s1,un,s2,,1,14.2745,,,,2,
371,2017-02-01 20:13:45,he uses an asterix,asterix,2,6,noun_transitive_end,noun,HardSentence,Noise5,0,0.6304,3,s1,p1,s2,,,0,10.1706,he uses an exclamation mark,s1,coord,0,
371,2017-02-01 20:13:45,the person hikes in the outdoors,hike,4,6,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6411,4,s2,p3,p1,s1,,1,3.8407,,,,0,
372,2017-02-01 20:19:09,sack,sack,6,7,noun_1syll_word,noun,Word,NoNoise,1,0.2393,3,s1,p1,p2,,,1,2.7009,,,,0,
372,2017-02-01 20:19:09,a curve,curve,5,6,noun_1syll_phrase,noun,Word,NoNoise,1,0.3089,3,p1,s2,s1,,,0,10.2526,a line,s1,coord,0,
372,2017-02-01 20:19:09,the hoe,hoe,3,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.3357,3,s2,s1,p1,,,1,2.8907,,,,0,
372,2017-02-01 20:19:09,The dirt,dirt,6,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.2393,3,s2,p1,s1,,,1,3.1579,,,,0,
372,2017-02-01 20:19:09,The crown,crown,7,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.2072,3,s2,p1,s1,,,1,5.5433,,,,0,
372,2017-02-01 20:19:09,kitchen,kitchen,8,7,noun_2syll_word,noun,Word,NoNoise,1,0.175,3,p1,p2,s1,,,0,9.548,fridge,s1,assoc,0,
372,2017-02-01 20:19:09,hour,hour,8,4,noun_2syll_word,noun,Word,NoNoise,1,0.2875,3,s2,p1,p2,,,1,3.0938,,,,0,
372,2017-02-01 20:19:09,the socket,socket,4,6,noun_2syll_phrase,noun,Word,NoNoise,1,0.3411,3,s2,p1,p2,,,0,7.9021,the light switch,s2,coord,0,
372,2017-02-01 20:19:09,The father,father,8,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.175,3,s2,p2,s1,,,1,4.0646,,,,0,
372,2017-02-01 20:19:09,a carrot,carrot,6,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.2393,3,p1,s1,s2,,,1,7.1958,,,,0,
372,2017-02-01 20:19:09,The party,party,8,5,noun_2syll_phrase,noun,Word,NoNoise,1,0.25,3,s2,p1,s1,,,1,3.6026,,,,0,
372,2017-02-01 20:19:09,The computer,computer,7,7,noun_3syll_phrase,noun,Word,NoNoise,1,0.2072,3,s2,s1,p1,,,1,7.4366,,,,0,
372,2017-02-01 20:19:09,the white fog,fog,6,7,noun_attributive,noun,Word,NoNoise,1,0.2393,3,p2,s1,s2,,,1,4.2769,,,,0,
372,2017-02-01 20:19:09,the elaborate vest,vest,5,7,noun_attributive,noun,Word,NoNoise,1,0.2714,3,s1,p2,p1,,,0,13.9828,the elaborate costume,s1,coord,1,
372,2017-02-01 20:19:09,clove,clove,4,6,noun_1syll_word,noun,Word,NoNoise,1,0.3411,3,p1,s2,s1,,,1,2.7026,,,,0,
373,2017-02-01 20:24:18,the skateboarder is incredible,skateboarder,2,7,noun_predicative,noun,EasySentence,NoNoise,0,0.6304,5,un,s2,un,p1,s1,1,2.9924,,,,0,
373,2017-02-01 20:24:18,The pew is long,pew,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,p3,s1,p2,s2,p1,1,6.173,,,,0,
373,2017-02-01 20:24:18,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,4,un,s2,s1,un,,1,7.1636,,,,0,
373,2017-02-01 20:24:18,the man weeds,weed,3,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6357,4,s1,p2,s2,p1,,1,3.4778,,,,0,
373,2017-02-01 20:24:18,underneith the blanket,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.6411,4,other,other,foil 2,foil 1,,1,7.1991,,,,0,
373,2017-02-01 20:24:18,underneith the bed,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.6411,4,foil 1,foil 2,other,foil 3,,0,28.6302,in the bed,foil 1,foil 1,3,
373,2017-02-01 20:24:18,underneith the tree,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.6411,4,other,foil 3,foil 1,foil 2,,1,5.6935,,,,0,
373,2017-02-01 20:24:18,underneith the bed,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.6411,4,foil 3,foil 1,other,foil 2,,1,5.1564,,,,0,
373,2017-02-01 20:24:18,underneith the feeder,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.6411,4,foil 2,foil 1,other,other,,0,11.0309,in the feeder,foil 1,foil 1,0,
373,2017-02-01 20:24:18,underneith the blanket,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.6411,4,foil 3,foil 2,foil 1,other,,1,10.178,,,,1,
373,2017-02-01 20:24:18,The nettle is green,nettle,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,p3,p2,p1,s2,s1,1,2.9926,,,,0,
373,2017-02-01 20:24:18,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6464,5,s1,p2,p3,p1,s2,1,4.108,,,,0,
373,2017-02-01 20:24:18,he winks,winks,3,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.6357,5,p1,s1,s2,un,p2,1,2.8143,,,,0,
373,2017-02-01 20:24:18,The person glows,glow,3,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6357,4,s2,p2,p1,s1,,1,3.5885,,,,0,
373,2017-02-01 20:24:18,the man exercises,exercise,4,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.6411,5,p3,s2,p1,p2,s1,1,4.0581,,,,0,
374,2017-02-01 20:29:28,he hate the flea,flea,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p1,s1,s2,p3,p2,1,5.2451,,,,0,
374,2017-02-01 20:29:28,the man hops alone,hop,5,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6464,4,p2,p1,s1,s2,,1,3.614,,,,0,
374,2017-02-01 20:29:28,he uses the canoe,canoe,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p3,s1,p2,p1,s2,1,5.1138,,,,0,
374,2017-02-01 20:29:28,the man supervises his colleague at work,supervise,4,2,verb_transitivePP,verb,HardSentence,NoNoise,0,0.6411,2,s2,p1,,,,1,4.8173,,,,0,
374,2017-02-01 20:29:28,she is skiing,ski,1,4,tense_progressive,tense,HardSentence,NoNoise,0,0.6625,2,foil 2,foil 1,,,,1,9.5665,,,,1,
374,2017-02-01 20:29:28,the boy trips by himself,trips,4,4,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,3,s2,p1,p2,,,1,3.2595,,,,0,
374,2017-02-01 20:29:28,the person hikes in the outdoors,hike,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,4,s1,p1,s2,p3,,1,4.9959,,,,0,
374,2017-02-01 20:29:28,he uses an asterix,asterix,2,6,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6304,3,p1,s2,s1,,,1,7.1574,,,,0,
374,2017-02-01 20:29:28,the man mixes the glass,mix,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.6464,4,s1,un,p2,p1,,1,7.2382,,,,0,
374,2017-02-01 20:29:28,he uses the dome for a while,dome,5,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.6464,5,p3,p1,s1,s2,p2,1,28.0033,,,,2,
374,2017-02-01 20:29:28,The gift disappoints the woman,disappoint,5,1,verb_transitive,verb,HardSentence,NoNoise,0,0.6464,2,s2,p2,,,,1,3.8594,,,,0,
374,2017-02-01 20:29:28,the man supervises at work,supervise,4,2,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,2,un,p3,,,,1,4.0179,,,,0,
374,2017-02-01 20:29:28,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.6464,4,s2,p1,un,s3,,1,3.2737,,,,0,
374,2017-02-01 20:29:28,The man forages in the forest,forage,4,4,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,3,s1,s2,un,,,1,4.1971,,,,0,
374,2017-02-01 20:29:28,she skied,ski,1,4,tense_simple,tense,HardSentence,NoNoise,0,0.6625,2,foil 2,foil 1,,,,0,29.2636,she skis,foil 1,present,2,
375,2017-02-01 20:34:57,on the sofa,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,foil 2,foil 1,other,foil 3,,0,12.0346,by the sofa,foil 2,foil 2,0,
375,2017-02-01 20:34:57,behind the car,behind,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,foil 2,foil 1,other,foil 3,,1,9.7784,,,,1,
375,2017-02-01 20:34:57,on the bag,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,other,foil 3,foil 2,foil 1,,1,7.7686,,,,0,
375,2017-02-01 20:34:57,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,NoNoise,0,0.6464,4,un,s2,s1,un,,1,4.1646,,,,0,
375,2017-02-01 20:34:57,The best man,best,8,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6625,5,p2,un,s1,un,p1,1,3.1179,,,,0,
375,2017-02-01 20:34:57,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,4,un,un,s2,s1,,1,5.3232,,,,0,
375,2017-02-01 20:34:57,on the crop,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,foil 1,foil 3,other,foil 2,,0,19.7337,under the crop,foil 3,foil 3,1,
375,2017-02-01 20:34:57,the boy is nosy,nosy,6,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.6518,4,p1,s1,un,s2,,1,8.3985,,,,0,
375,2017-02-01 20:34:57,under the bed,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,other,foil 2,foil 3,foil 1,,1,5.7871,,,,0,
375,2017-02-01 20:34:57,on the dog,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,other,foil 2,foil 1,foil 3,,0,48.5907,under the dog,foil 1,foil 1,4,
375,2017-02-01 20:34:57,on the blanket,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,other,foil 1,other,foil 2,,0,12.0728,in the blanket,foil 1,foil 1,1,
375,2017-02-01 20:34:57,behind the tree,behind,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.6464,4,foil 2,other,other,foil 1,,1,7.4637,,,,0,
375,2017-02-01 20:34:57,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6464,5,p2,s1,p3,p1,s2,1,3.1312,,,,0,
375,2017-02-01 20:34:57,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,5,s1,un,p1,un,s2,1,3.1825,,,,0,
375,2017-02-01 20:34:57,The nettle is green,nettle,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,p1,s2,p2,p3,s1,1,3.2693,,,,0,
376,2017-02-02 08:26:19,The woman cuts,cut,8,7,verb_intransitive,verb,EasySentence,NoNoise,1,0.3625,4,s2,s1,p2,p1,,1,6.1609,,,,0,
376,2017-02-02 08:26:19,the dead bug,dead,8,6,adj_phrase,adjective,EasySentence,NoNoise,1,0.4,4,s1,s2,p1,p2,,1,10.1483,,,,1,
376,2017-02-02 08:26:19,the doe is beautiful,doe,4,7,noun_predicative,noun,EasySentence,NoNoise,1,0.4911,4,p2,p1,s2,s1,,1,4.0942,,,,0,
376,2017-02-02 08:26:19,The line is perfect,line,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3625,4,p1,s2,p2,s1,,1,6.2947,,,,0,
376,2017-02-02 08:26:19,The earth is brown,earth,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3625,4,s1,s2,p1,p2,,1,13.9975,,,,1,
376,2017-02-02 08:26:19,the claw is smooth,claw,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.4268,4,p2,s1,s2,p1,,0,8.9893,the beak is smooth,s2,coord,0,
376,2017-02-02 08:26:19,the sign falls,sign,5,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.4589,4,s1,s2,p1,p2,,1,4.1165,,,,0,
376,2017-02-02 08:26:19,his mum bleeds,mum,8,6,noun_intransitive,noun,EasySentence,NoNoise,1,0.4,4,p2,s2,p1,s1,,0,21.5018,his dad bleeds,s1,coord,2,
376,2017-02-02 08:26:19,The person bakes,bake,6,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.4643,4,s2,s1,p1,p3,,0,19.2088,The person chops,s2,assoc,1,
376,2017-02-02 08:26:19,The boy calls,call,8,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.4,4,s1,p1,s2,p2,,1,4.1888,,,,0,
376,2017-02-02 08:26:19,the first girl,first,8,4,adj_phrase,adjective,EasySentence,NoNoise,1,0.475,4,p2,s1,s2,p1,,1,4.8297,,,,0,
376,2017-02-02 08:26:19,the bad boy,bad,8,1,adj_phrase,adjective,EasySentence,NoNoise,1,0.5875,4,s2,p1,p2,s1,,1,3.6073,,,,0,
376,2017-02-02 08:26:19,the silent woman,silent,6,5,adj_phrase,adjective,EasySentence,NoNoise,1,0.5018,4,p2,s1,s2,p1,,1,4.4404,,,,0,
376,2017-02-02 08:26:19,the black house,black,8,5,adj_phrase,adjective,EasySentence,NoNoise,1,0.4375,4,s2,s1,p1,p2,,1,3.5562,,,,0,
376,2017-02-02 08:26:19,the ball is wooden,wooden,6,7,adj_sentence,adjective,EasySentence,NoNoise,1,0.4268,4,p2,s1,s2,p1,,0,50.1985,the ball is woollen,p1,mp,3,
377,2017-02-02 08:31:53,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,Noise5,0,0.6464,5,p2,s2,s1,p3,p1,1,3.7872,,,,0,
377,2017-02-02 08:31:53,the man weeds,weed,3,4,verb_intransitive,verb,EasySentence,Noise5,0,0.6357,4,p2,s2,s1,p1,,1,3.6914,,,,0,
377,2017-02-02 08:31:53,under the bag,under,5,2,prep_phrase,preposition,EasySentence,Noise5,0,0.6464,4,other,foil 2,foil 1,foil 3,,0,14.2535,on the bag,foil 1,foil 1,1,
377,2017-02-02 08:31:53,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,Noise5,0,0.6464,4,un,un,s2,s1,,1,5.3436,,,,0,
377,2017-02-02 08:31:53,under the bed,under,5,2,prep_phrase,preposition,EasySentence,Noise5,0,0.6464,4,foil 3,foil 1,foil 2,other,,1,3.9017,,,,0,
377,2017-02-02 08:31:53,under the clouds,under,5,2,prep_phrase,preposition,EasySentence,Noise5,0,0.6464,4,foil 1,other,foil 2,other,,0,19.1965,above the clouds,foil 2,foil 2,1,
377,2017-02-02 08:31:53,The nettle is green,nettle,4,5,noun_predicative,noun,EasySentence,Noise5,0,0.6411,5,s2,p1,s1,p2,p3,1,4.1538,,,,0,
377,2017-02-02 08:31:53,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,Noise5,0,0.6464,4,s1,s2,un,un,,0,6.6991,the sad child,s2,sem,0,
377,2017-02-02 08:31:53,under the bed,under,5,2,prep_phrase,preposition,EasySentence,Noise5,0,0.6464,4,foil 2,foil 3,other,foil 1,,1,5.1712,,,,0,
377,2017-02-02 08:31:53,the man jokes,joke,6,3,verb_intransitive,verb,EasySentence,Noise5,0,0.6518,5,p3,s2,p1,s1,p2,1,7.9994,,,,0,
377,2017-02-02 08:31:53,behind the car,behind,5,2,prep_phrase,preposition,EasySentence,Noise5,0,0.6464,4,foil 3,foil 2,foil 1,other,,1,9.9664,,,,1,
377,2017-02-02 08:31:53,The best man,best,8,1,adj_phrase,adjective,EasySentence,Noise5,0,0.6625,5,p1,p2,un,un,s1,1,4.2757,,,,0,
377,2017-02-02 08:31:53,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,Noise5,0,0.6464,5,un,p1,s1,un,s2,1,4.4947,,,,0,
377,2017-02-02 08:31:53,under the blanket,under,5,2,prep_phrase,preposition,EasySentence,Noise5,0,0.6464,4,other,foil 1,other,foil 2,,1,5.438,,,,0,
377,2017-02-02 08:31:53,the man exercises,exercise,4,5,verb_intransitive,verb,EasySentence,Noise5,0,0.6411,5,p3,s1,s2,p2,p1,1,3.1316,,,,0,
378,2017-02-02 08:36:15,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.6464,4,s3,p1,un,s2,,0,8.858,the rusty saw cuts,p1,mp,0,
378,2017-02-02 08:36:15,the boy peeks in the park,peek,3,3,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6357,2,p1,un,,,,0,16.9908,the boy plays in the park,un,un,2,
378,2017-02-02 08:36:15,the man hops alone,hop,5,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6464,4,p1,s1,s2,p2,,1,3.8262,,,,0,
378,2017-02-02 08:36:15,the person hikes in the outdoors,hike,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,4,p3,s1,p1,s2,,1,3.2837,,,,0,
378,2017-02-02 08:36:15,she eats a doughnut,doughnut,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,s2,s1,p2,un,p1,1,4.2612,,,,0,
378,2017-02-02 08:36:15,the man mixes the glass,mix,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.6464,4,p2,un,p1,s1,,1,12.6972,,,,1,
378,2017-02-02 08:36:15,she skied,ski,1,4,tense_simple,tense,HardSentence,NoNoise,0,0.6625,2,foil 1,foil 2,,,,0,13.9684,she skis,foil 1,present,1,
378,2017-02-02 08:36:15,he uses the canoe,canoe,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,s1,p2,p3,p1,s2,1,4.5382,,,,0,
378,2017-02-02 08:36:15,she skis,ski,1,4,tense_simple,tense,HardSentence,NoNoise,0,0.6625,2,foil 1,foil 2,,,,1,5.4819,,,,0,
378,2017-02-02 08:36:15,he uses an asterix,asterix,2,6,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6304,3,un,s2,p1,,,1,5.1608,,,,0,
378,2017-02-02 08:36:15,The gift disappoints the woman,disappoint,5,1,verb_transitive,verb,HardSentence,NoNoise,0,0.6464,2,p2,s1,,,,1,3.6295,,,,0,
378,2017-02-02 08:36:15,the girl licks an ice-cream,lick,5,7,verb_transitive,verb,HardSentence,NoNoise,0,0.6464,5,p2,p3,s1,un,p1,1,7.7055,,,,1,
378,2017-02-02 08:36:15,the man supervises his colleague at work,supervise,4,2,verb_transitivePP,verb,HardSentence,NoNoise,0,0.6411,2,p1,s2,,,,1,3.4305,,,,0,
378,2017-02-02 08:36:15,the boy trips by himself,trips,4,4,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6411,3,p1,s2,p2,,,1,3.6127,,,,0,
378,2017-02-02 08:36:15,he hate the flea,flea,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p2,s1,s2,p3,p1,0,7.8871,he hates the fly,s2,coord,0,
379,2017-02-02 08:40:37,the man jokes,joke,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p2,s2,p3,p1,s1,1,3.2208,,,,0,
379,2017-02-02 08:40:37,The best man,best,8,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6625,5,p1,un,p2,s1,un,1,3.4162,,,,0,
379,2017-02-02 08:40:37,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6518,4,s2,un,un,s1,,1,4.4674,,,,0,
379,2017-02-02 08:40:37,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6464,5,s1,p3,s2,p2,p1,1,3.3297,,,,0,
379,2017-02-02 08:40:37,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,5,s1,un,s2,p1,un,1,4.0276,,,,0,
379,2017-02-02 08:40:37,the person thieves,thieve,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,s2,un,p2,s1,p1,1,4.0616,,,,0,
379,2017-02-02 08:40:37,the businessman is sorry,sorry,8,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.6625,5,p1,p3,p2,un,un,1,5.1893,,,,0,
379,2017-02-02 08:40:37,the woman answers,answer,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,s2,p1,s1,un,p2,1,6.4946,,,,0,
379,2017-02-02 08:40:37,The person glows,glow,3,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6357,4,p1,s2,p2,s1,,1,3.7454,,,,0,
379,2017-02-02 08:40:37,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,NoNoise,0,0.6464,4,s2,s1,un,un,,1,4.3368,,,,0,
379,2017-02-02 08:40:37,the boy is nosy,nosy,6,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.6518,4,s1,s2,un,p1,,1,4.5886,,,,0,
379,2017-02-02 08:40:37,the man organises,organise,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,un,s1,p2,s2,p1,1,5.2026,,,,0,
379,2017-02-02 08:40:37,The nettle is green,nettle,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,s2,s1,p3,p2,p1,1,3.9167,,,,0,
379,2017-02-02 08:40:37,the nosy boy,nosy,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6518,4,p1,un,s2,s1,,1,6.1461,,,,0,
379,2017-02-02 08:40:37,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,4,un,s1,s2,un,,1,5.7254,,,,0,
380,2017-02-02 08:44:24,she uses the yarn,yarn,4,7,noun_transitive_end,noun,HardSentence,NoNoise,1,0.6036,4,s2,s1,p2,p1,,1,4.7271,,,,0,
380,2017-02-02 08:44:24,the man holds the grape in his hand,grape,5,7,noun_transitivePP,noun,HardSentence,NoNoise,1,0.5714,4,p1,s2,p2,s1,,1,3.6703,,,,0,
380,2017-02-02 08:44:24,the girl waits for her coach,coach,7,6,noun_intransitivePPend,noun,HardSentence,NoNoise,1,0.5447,4,p2,s2,s1,p1,,1,4.1707,,,,0,
