block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
432,2016-08-31 08:21:46,a blank invitation,blank,6,4,adj_phrase,adjective,EasySentence,NoNoise,1,0.3893,2,p1,s1,,,,1,4.9001,,,,0,
432,2016-08-31 08:21:46,the black house,black,8,5,adj_phrase,adjective,EasySentence,NoNoise,1,0.2875,2,s1,p1,,,,1,4.4994,,,,0,
433,2016-08-31 08:25:18,The person sands the foot,sand,3,5,verb_transitive,verb,HardSentence,Noise4,0,0.5607,2,p1,s2,,,,1,10.7152,,,,1,
433,2016-08-31 08:25:18,the man uses a crutch when he needs to,crutch,3,7,noun_transitivePP,noun,HardSentence,Noise4,0,0.5607,3,s2,s1,p1,,,1,12.2149,,,,1,
433,2016-08-31 08:25:18,they need the aerial,aerial,3,5,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.5607,2,p1,s1,,,,1,6.8234,,,,0,
433,2016-08-31 08:25:18,the person showers in the forest,shower,7,6,verb_intransitivePP,verb,HardSentence,Noise4,0,0.5447,4,p2,p1,p3,s1,,1,6.7313,,,,0,
433,2016-08-31 08:25:18,he uses a dustpan,dustpan,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.5607,3,s1,p1,s2,,,1,6.07,,,,0,
433,2016-08-31 08:25:18,they use the attic,attic,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.5607,3,s1,s2,un,,,1,10.5614,,,,1,
433,2016-08-31 08:25:18,the person rows the boat on holiday,row,3,5,verb_transitivePP,verb,HardSentence,Noise4,0,0.5607,2,s1,p1,,,,1,5.7767,,,,0,
433,2016-08-31 08:25:18,she holds the egg shell,eggshell,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.5607,3,s1,p3,p1,,,1,10.7233,,,,1,
433,2016-08-31 08:25:18,The person holds the laundry,hold,8,5,verb_transitive,verb,HardSentence,Noise4,0,0.55,4,p1,un,un,s3,,0,16.8962,The person irons the laundry,un,un,1,
433,2016-08-31 08:25:18,he uses the mouthwash,mouthwash,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.5607,3,p1,s1,s2,,,0,13.5017,he uses the toothbrush,s1,assoc,1,
433,2016-08-31 08:25:18,the unhappy child thinks,unhappy,6,2,adj_intrans_sent,adjective,HardSentence,Noise4,0,0.5768,2,s1,s2,,,,1,9.5589,,,,1,
433,2016-08-31 08:25:18,The guy sands at work,sand,3,5,verb_intransitivePP,verb,HardSentence,Noise4,0,0.5607,2,p1,s1,,,,1,9.2372,,,,1,
433,2016-08-31 08:25:18,he uses the bagpipe,bagpipe,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.5607,3,p1,s2,s1,,,1,5.0574,,,,0,
433,2016-08-31 08:25:18,She pours the tea on the book,pour,6,6,verb_transitivePP,verb,HardSentence,Noise4,0,0.5768,4,s3,p1,un,s1,,0,32.5631,She holds the tea on the book,un,un,3,
433,2016-08-31 08:25:18,she has lots of freckles,freckles,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.5607,3,s1,s2,p1,,,1,5.8555,,,,0,
434,2016-08-31 08:30:12,underneith the chair,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.5661,3,foil 3,foil 2,foil 1,,,1,16.0507,,,,1,
434,2016-08-31 08:30:12,The person rakes,rake,4,7,verb_intransitive,verb,EasySentence,NoNoise,0,0.5661,5,p3,p2,p1,s1,s2,0,15.8971,The person brakes,p1,mp,1,
434,2016-08-31 08:30:12,The heirloom is old,heirloom,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.5661,4,p1,s1,p3,p2,,0,26.8183,The room is old,p1,close,2,
434,2016-08-31 08:30:12,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.5714,4,s1,p1,p3,p2,,1,10.3439,,,,1,
434,2016-08-31 08:30:12,her hammock is new,hammock,4,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5661,5,un,p1,un,s1,s2,0,30.1763,her homework is new,p1,close,2,
434,2016-08-31 08:30:12,beneath the feeder,beneath,3,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5607,2,foil 2,foil 1,,,,0,35.0242,by the feeder,foil 2,foil 2,2,
434,2016-08-31 08:30:12,the top shelf,top,8,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.55,5,s2,s1,p2,un,p1,1,7.392,,,,0,
434,2016-08-31 08:30:12,the whisker is nice,whisker,4,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5661,5,p1,p2,p3,s1,un,0,49.0017,the whisky is nice,p1,mp,2,
434,2016-08-31 08:30:12,beneath the blanket,beneath,3,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5607,2,foil 1,foil 2,,,,1,4.8087,,,,0,
434,2016-08-31 08:30:12,underneith the blanket,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.5661,3,other,foil 1,foil 2,,,1,5.4929,,,,0,
434,2016-08-31 08:30:12,the girl cycles,cycle,4,7,verb_intransitive,verb,EasySentence,NoNoise,0,0.5661,5,s2,s1,p1,un,un,1,13.5805,,,,1,
434,2016-08-31 08:30:12,the girl smiles,smile,6,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.5768,5,un,p2,s1,un,p1,1,15.762,,,,1,
434,2016-08-31 08:30:12,beneath the furniture,beneath,3,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5607,2,foil 1,foil 2,,,,0,20.6081,above the furniture,foil 2,foil 2,1,
434,2016-08-31 08:30:12,beneath the dog,beneath,3,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5607,2,foil 2,foil 1,,,,1,6.338,,,,0,
434,2016-08-31 08:30:12,underneith the blanket,underneith,4,3,prep_phrase,preposition,EasySentence,NoNoise,0,0.5661,3,foil 1,foil 2,foil 3,,,0,37.0302,in the blanket,foil 2,foil 2,2,
435,2016-08-31 08:37:12,the top shelf,top,8,4,adj_phrase,adjective,EasySentence,Noise4,0,0.55,5,un,p2,p1,s1,s2,1,8.7428,,,,0,
435,2016-08-31 08:37:12,her hammock is new,hammock,4,7,noun_predicative,noun,EasySentence,Noise4,0,0.5661,5,p1,un,s1,s2,un,0,43.4777,her homework is new,p1,close,2,
435,2016-08-31 08:37:12,The heirloom is old,heirloom,4,5,noun_predicative,noun,EasySentence,Noise4,0,0.5661,4,s1,p3,p1,p2,,1,10.8091,,,,1,
435,2016-08-31 08:37:12,The person rakes,rake,4,7,verb_intransitive,verb,EasySentence,Noise4,0,0.5661,5,p3,p2,p1,s1,s2,1,15.8764,,,,1,
435,2016-08-31 08:37:12,the whisker is nice,whisker,4,7,noun_predicative,noun,EasySentence,Noise4,0,0.5661,5,p2,p3,s1,un,p1,0,29.5341,the whisky is nice,p1,mp,1,
435,2016-08-31 08:37:12,beneath the dog,beneath,3,2,prep_phrase,preposition,EasySentence,Noise4,0,0.5607,2,foil 1,foil 2,,,,1,4.7597,,,,0,
435,2016-08-31 08:37:12,the cow moves,move,8,4,verb_intransitive,verb,EasySentence,Noise4,0,0.55,5,p1,un,s2,un,s1,1,6.1138,,,,0,
435,2016-08-31 08:37:12,the man mops,mop,4,5,verb_intransitive,verb,EasySentence,Noise4,0,0.5661,4,s1,p3,p1,s2,,1,20.918,,,,2,
435,2016-08-31 08:37:12,the girl smiles,smile,6,5,verb_intransitive,verb,EasySentence,Noise4,0,0.5768,5,s1,un,p2,un,p1,1,9.0479,,,,1,
435,2016-08-31 08:37:12,underneith the chair,underneith,4,3,prep_phrase,preposition,EasySentence,Noise4,0,0.5661,3,foil 1,foil 3,foil 2,,,1,12.0085,,,,1,
435,2016-08-31 08:37:12,the wild hair,wild,7,2,adj_phrase,adjective,EasySentence,Noise4,0,0.5822,4,p1,un,s2,s1,,1,31.2433,,,,3,
435,2016-08-31 08:37:12,The decorator is old,decorator,4,5,noun_predicative,noun,EasySentence,Noise4,0,0.5661,4,p1,p2,s1,p3,,1,18.8731,,,,1,
435,2016-08-31 08:37:12,the girl cycles,cycle,4,7,verb_intransitive,verb,EasySentence,Noise4,0,0.5661,5,s1,s2,p1,un,un,1,11.843,,,,1,
435,2016-08-31 08:37:12,her mum is busy,busy,8,2,adj_sentence,adjective,EasySentence,Noise4,0,0.55,4,un,p1,p2,s1,,1,7.8133,,,,1,
435,2016-08-31 08:37:12,the young man,young,8,4,adj_phrase,adjective,EasySentence,Noise4,0,0.55,5,p3,p1,p2,s2,s1,0,42.3223,the strong man,p2,distant,3,
436,2016-08-31 08:43:47,the child is sad,sad,7,4,adj_sentence,adjective,EasySentence,NoNoise,1,0.3572,2,p1,s1,,,,1,8.4601,,,,0,
436,2016-08-31 08:43:47,the ball is wooden,wooden,6,7,adj_sentence,adjective,EasySentence,NoNoise,1,0.2768,2,s1,p1,,,,1,6.8115,,,,0,
436,2016-08-31 08:43:47,the lady is sick,sick,7,3,adj_sentence,adjective,EasySentence,NoNoise,1,0.3947,2,s1,p1,,,,1,5.951,,,,0,
436,2016-08-31 08:43:47,the chicken is fried,fried,6,6,adj_sentence,adjective,EasySentence,NoNoise,1,0.3143,2,p1,s2,,,,1,6.8637,,,,0,
436,2016-08-31 08:43:47,the doe is beautiful,doe,4,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3411,2,s1,p1,,,,1,5.4947,,,,0,
436,2016-08-31 08:43:47,the wreath is colourful,wreath,5,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3089,2,p1,s1,,,,1,9.237,,,,1,
436,2016-08-31 08:43:47,The bull is black,bull,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2768,2,p1,s1,,,,0,13.2665,The cow is black,s1,coord,1,
436,2016-08-31 08:43:47,The earth is brown,earth,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,1,7.9406,,,,0,
436,2016-08-31 08:43:47,the claw is smooth,claw,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2768,2,s1,p1,,,,1,6.816,,,,0,
436,2016-08-31 08:43:47,The line is perfect,line,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,p1,s1,,,,1,9.8895,,,,1,
436,2016-08-31 08:43:47,The  shop is busy,shop,8,6,noun_predicative,noun,EasySentence,NoNoise,1,0.25,2,p1,s1,,,,1,16.4458,,,,1,
436,2016-08-31 08:43:47,the sign falls,sign,5,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.3089,2,p1,s1,,,,1,10.2355,,,,1,
436,2016-08-31 08:43:47,the man runs,man,8,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,1,9.1861,,,,1,
436,2016-08-31 08:43:47,his mum bleeds,mum,8,6,noun_intransitive,noun,EasySentence,NoNoise,1,0.25,2,s1,p1,,,,1,12.9588,,,,1,
436,2016-08-31 08:43:47,he winks,winks,3,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.4107,2,s1,p1,,,,1,8.6417,,,,1,
437,2016-08-31 08:48:09,She pours the tea on the book,pour,6,6,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5768,4,p1,s3,un,s1,,0,47.6383,She holds the tea on the book,un,un,3,
437,2016-08-31 08:48:09,he is running,run,5,3,tense_progressive,tense,HardSentence,NoNoise,0,0.5714,2,foil 2,foil 1,,,,1,9.5349,,,,1,
437,2016-08-31 08:48:09,the man mends the money he is holding,mend,5,5,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5714,3,p1,s1,p2,,,1,12.6748,,,,1,
437,2016-08-31 08:48:09,the man mends his money,mend,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.5714,3,s1,p2,p1,,,1,7.1115,,,,0,
437,2016-08-31 08:48:09,The horse gallops in the field,gallop,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,s1,s2,p3,,,1,10.6057,,,,0,
437,2016-08-31 08:48:09,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5714,3,p1,s2,s3,,,0,16.1903,the rusty saw cuts,p1,mp,1,
437,2016-08-31 08:48:09,the man blocks the door,block,6,4,verb_transitive,verb,HardSentence,NoNoise,0,0.5768,3,s1,p2,p1,,,1,6.3082,,,,0,
437,2016-08-31 08:48:09,he runs,run,5,3,tense_simple,tense,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,1,6.4966,,,,0,
437,2016-08-31 08:48:09,the cat is inside the bowl,inside,5,3,prep_sentence,preposition,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,0,21.0477,the cat is by the bowl,foil 1,foil 1,2,
437,2016-08-31 08:48:09,the man hops alone,hop,5,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5714,3,s1,p2,p1,,,1,10.6996,,,,1,
437,2016-08-31 08:48:09,the man drills on the deck,drill,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,p1,un,p2,,,1,11.1446,,,,1,
437,2016-08-31 08:48:09,he was running,run,5,3,tense_progressive,tense,HardSentence,NoNoise,0,0.5714,2,foil 1,,,,,0,12.0768,he is running,foil 1,present,0,
437,2016-08-31 08:48:09,The adult kneels on the floor,kneel,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,p1,s1,p3,,,1,19.0591,,,,2,
437,2016-08-31 08:48:09,the dog is inside the box,inside,5,3,prep_sentence,preposition,HardSentence,NoNoise,0,0.5714,2,foil 2,foil 1,,,,1,10.8062,,,,1,
437,2016-08-31 08:48:09,he ran,run,5,3,tense_simple,tense,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,0,23.7178,he runs,foil 1,present,2,
438,2016-08-31 08:53:52,The man floats,float,5,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5714,5,s2,un,s1,p1,p2,1,13.0996,,,,1,
438,2016-08-31 08:53:52,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.5714,4,p2,p3,s1,p1,,1,11.1752,,,,0,
438,2016-08-31 08:53:52,under the water,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 1,foil 2,other,,,1,11.9648,,,,1,
438,2016-08-31 08:53:52,on the bowl,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 1,foil 2,foil 3,,,0,34.4169,by the bowl,foil 2,foil 2,3,
438,2016-08-31 08:53:52,the girl cycles,cycle,4,7,verb_intransitive,verb,EasySentence,NoNoise,0,0.5661,5,un,p1,s2,un,s1,1,9.8542,,,,1,
438,2016-08-31 08:53:52,the pencil is blunt,blunt,5,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.5714,4,s1,p1,un,s2,,1,10.9964,,,,1,
438,2016-08-31 08:53:52,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.5714,4,p1,s2,s1,un,,1,8.7037,,,,1,
438,2016-08-31 08:53:52,under the chair,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 3,foil 1,foil 2,,,1,13.6506,,,,1,
438,2016-08-31 08:53:52,on the sofa,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 3,foil 1,foil 2,,,1,20.1364,,,,2,
438,2016-08-31 08:53:52,under the tree,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 3,foil 2,foil 1,,,0,27.3794,on the tree,foil 1,foil 1,2,
438,2016-08-31 08:53:52,under the bed,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 3,foil 2,foil 1,,,1,15.1161,,,,1,
438,2016-08-31 08:53:52,under the dog,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 3,foil 1,foil 2,,,1,12.958,,,,1,
438,2016-08-31 08:53:52,under the crop,under,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 2,foil 1,foil 3,,,0,60.8502,between the crop,foil 2,foil 2,3,
438,2016-08-31 08:53:52,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,3,s2,s1,un,,,0,22.758,the quiet child,un,un,2,
438,2016-08-31 08:53:52,the girl smiles,smile,6,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.5768,5,p1,un,s1,p2,un,1,8.1677,,,,0,
439,2016-08-31 16:53:14,the cat is inside the bowl,inside,5,3,prep_sentence,preposition,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,0,21.0298,the cat is by the bowl,foil 1,foil 1,1,
439,2016-08-31 16:53:14,the man hops alone,hop,5,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5714,3,p2,s1,p1,,,1,17.7758,,,,1,
439,2016-08-31 16:53:14,The horse gallops in the field,gallop,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,s2,s1,p3,,,1,7.7095,,,,0,
439,2016-08-31 16:53:14,He mixes the glass at work,mix,5,5,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5714,3,p2,p1,s1,,,0,43.3544,He fixes the glass at work,p1,mp,3,
439,2016-08-31 16:53:14,the man mends his money,mend,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.5714,3,p2,p1,s1,,,1,11.1238,,,,1,
439,2016-08-31 16:53:14,The adult kneels on the floor,kneel,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,p1,p3,s1,,,1,11.3965,,,,1,
439,2016-08-31 16:53:14,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5714,3,s2,p1,s3,,,1,8.9834,,,,1,
439,2016-08-31 16:53:14,the unhappy child thinks,unhappy,6,2,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5768,2,s1,s2,,,,1,12.002,,,,1,
439,2016-08-31 16:53:14,he was running,run,5,3,tense_progressive,tense,HardSentence,NoNoise,0,0.5714,2,foil 1,,,,,0,13.7966,he is running,foil 1,present,1,
439,2016-08-31 16:53:14,the man mends the money he is holding,mend,5,5,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5714,3,p1,s1,p2,,,1,12.9566,,,,1,
439,2016-08-31 16:53:14,the man mixes the glass,mix,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.5714,3,p1,p2,s1,,,0,14.2204,the man fixes the glass,p1,mp,1,
439,2016-08-31 16:53:14,the man blocks the door,block,6,4,verb_transitive,verb,HardSentence,NoNoise,0,0.5768,3,p2,p1,s1,,,1,5.5028,,,,0,
439,2016-08-31 16:53:14,the dog is inside the box,inside,5,3,prep_sentence,preposition,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,1,6.1923,,,,0,
439,2016-08-31 16:53:14,the man drills on the deck,drill,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,un,p2,p1,,,1,8.09,,,,0,
439,2016-08-31 16:53:14,he runs,run,5,3,tense_simple,tense,HardSentence,NoNoise,0,0.5714,2,foil 2,foil 1,,,,0,17.0185,he will run,foil 2,future,1,
440,2016-08-31 16:58:47,the pencil is blunt,blunt,5,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.5714,4,s1,un,s2,p1,,1,22.7487,,,,1,
440,2016-08-31 16:58:47,The boy crawls,crawl,5,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5714,5,un,s2,un,p1,p2,1,17.9603,,,,2,
440,2016-08-31 16:58:47,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.5714,4,p3,p2,s1,p1,,1,10.575,,,,1,
440,2016-08-31 16:58:47,The man floats,float,5,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5714,5,p1,p2,s1,un,s2,1,11.953,,,,1,
440,2016-08-31 16:58:47,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.5714,4,s1,s2,p1,un,,1,9.9293,,,,1,
440,2016-08-31 16:58:47,the girl smiles,smile,6,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.5768,5,p1,un,p2,un,s1,1,13.5536,,,,1,
440,2016-08-31 16:58:47,behind the bed,behind,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 2,foil 1,foil 3,,,0,36.8303,The dog is under the bed,foil 3,foil 3,2,
440,2016-08-31 16:58:47,on the books,on,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 2,foil 1,foil 3,,,0,46.5862,between the books,foil 1,foil 1,1,
440,2016-08-31 16:58:47,The person rakes,rake,4,7,verb_intransitive,verb,EasySentence,NoNoise,0,0.5661,5,s2,p2,s1,p3,p1,1,13.1373,,,,1,
440,2016-08-31 16:58:47,the girl cycles,cycle,4,7,verb_intransitive,verb,EasySentence,NoNoise,0,0.5661,5,s2,s1,un,un,p1,1,14.2465,,,,2,
440,2016-08-31 16:58:47,behind the bag,behind,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 2,foil 3,foil 1,,,1,18.9663,,,,2,
440,2016-08-31 16:58:47,behind the notebook,behind,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 2,foil 3,foil 1,,,0,70.8361,The pen is under the notebook,foil 2,foil 2,4,
440,2016-08-31 16:58:47,behind the car,behind,5,2,prep_phrase,preposition,EasySentence,NoNoise,0,0.5714,3,foil 3,foil 2,foil 1,,,0,48.1666,The man is next to the car,foil 3,foil 3,2,
440,2016-08-31 16:58:47,the rotten fruit,rotten,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,5,p1,un,un,s2,s1,1,12.8174,,,,1,
440,2016-08-31 16:58:47,the whisker is nice,whisker,4,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5661,5,p1,p2,un,s1,p3,1,19.1072,,,,2,
441,2016-08-31 17:07:02,the man hops alone,hop,5,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5714,3,p1,s1,p2,,,1,7.2067,,,,0,
441,2016-08-31 17:07:02,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5714,3,s3,p1,s2,,,0,13.9599,the rusty saw cuts,p1,mp,1,
441,2016-08-31 17:07:02,the unhappy child thinks,unhappy,6,2,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5768,2,s2,s1,,,,1,9.8796,,,,1,
441,2016-08-31 17:07:02,he hates wellies,wellies,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5714,4,s2,p1,s1,p2,,0,47.2217,he hates raincoats,s1,assoc,3,
441,2016-08-31 17:07:02,the cat is inside the bowl,inside,5,3,prep_sentence,preposition,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,1,11.663,,,,1,
441,2016-08-31 17:07:02,the man drills on the deck,drill,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,un,p1,p2,,,1,7.9857,,,,0,
441,2016-08-31 17:07:02,The person brakes the car,brake,4,4,verb_transitive,verb,HardSentence,NoNoise,0,0.5661,2,p1,s1,,,,1,11.4306,,,,1,
441,2016-08-31 17:07:02,The adult kneels on the floor,kneel,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,s1,p1,p3,,,1,8.9217,,,,1,
441,2016-08-31 17:07:02,She pours the tea on the book,pour,6,6,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5768,4,p1,s1,un,s3,,1,31.8538,,,,3,
441,2016-08-31 17:07:02,The horse gallops in the field,gallop,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,s2,p3,s1,,,1,6.5234,,,,0,
441,2016-08-31 17:07:02,the dog is inside the box,inside,5,3,prep_sentence,preposition,HardSentence,NoNoise,0,0.5714,2,foil 1,foil 2,,,,1,10.4476,,,,1,
441,2016-08-31 17:07:02,the man mends his money,mend,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.5714,3,p1,s1,p2,,,1,6.2955,,,,0,
441,2016-08-31 17:07:02,the man mixes the glass,mix,5,5,verb_transitive,verb,HardSentence,NoNoise,0,0.5714,3,p2,p1,s1,,,0,17.0555,the man fixes the glass,p1,mp,1,
441,2016-08-31 17:07:02,He mixes the glass at work,mix,5,5,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5714,3,p2,s1,p1,,,0,16.0669,He fixes the glass at work,p1,mp,1,
441,2016-08-31 17:07:02,the man drifts outside,drift,5,3,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5714,2,p1,s1,,,,0,19.6729,the man lifts outside,p1,mp,1,
442,2016-08-31 17:12:53,the nosy boy,nosy,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,3,p1,s1,s2,,,1,6.3422,,,,0,
442,2016-08-31 17:12:53,the girl smiles,smile,6,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.5768,5,p1,s1,un,p2,un,1,7.5268,,,,0,
442,2016-08-31 17:12:53,the couple argue,argue,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.5768,4,p2,s2,p1,un,,1,5.9847,,,,0,
442,2016-08-31 17:12:53,the shoe is sticky,sticky,6,5,adj_sentence,adjective,EasySentence,NoNoise,0,0.5768,5,un,p2,s2,p1,un,1,6.4498,,,,0,
442,2016-08-31 17:12:53,an electric fence,electric,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,5,p3,un,s1,s2,un,1,11.8516,,,,1,
442,2016-08-31 17:12:53,the fence is electric,electric,6,5,adj_sentence,adjective,EasySentence,NoNoise,0,0.5768,5,p3,un,s2,un,s1,1,10.6238,,,,1,
442,2016-08-31 17:12:53,a steep road,steep,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,5,un,s1,s2,un,p3,1,14.9115,,,,1,
442,2016-08-31 17:12:53,the wild hair,wild,7,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.5822,4,un,p1,s1,s2,,1,10.8701,,,,1,
442,2016-08-31 17:12:53,the rotten fruit,rotten,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,5,s2,un,s1,p1,un,1,6.0023,,,,0,
442,2016-08-31 17:12:53,the woman answers,answer,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.5768,4,p1,s1,p2,s2,,1,8.5993,,,,0,
442,2016-08-31 17:12:53,a rough vegetable,rough,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,5,p1,s1,un,un,p2,1,16.8376,,,,2,
442,2016-08-31 17:12:53,the hair is wild,wild,7,2,adj_sentence,adjective,EasySentence,NoNoise,0,0.5822,4,s2,s1,p1,un,,0,22.6204,the hair is thin,s2,sem,2,
442,2016-08-31 17:12:53,a sticky shoe,sticky,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,5,p1,s2,un,un,p2,1,11.9618,,,,1,
442,2016-08-31 17:12:53,the boy is nosy,nosy,6,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.5768,3,p1,s1,s2,,,1,5.5378,,,,0,
442,2016-08-31 17:12:53,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.5768,3,s2,un,s1,,,1,11.2119,,,,1,
443,2016-08-31 17:17:41,The adult kneels on the floor,kneel,4,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5661,3,p3,p1,s1,,,1,6.471,,,,0,
443,2016-08-31 17:17:41,the unhappy child thinks,unhappy,6,2,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5768,2,s2,s1,,,,1,6.3716,,,,0,
